Product ID,Category,Sub-Category,Product Name,Unit Price,Unit Cost
TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,"64,99","33,794799999999995"
TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,"125,99","89,4529"
TEC-PH-10003691,Technology,Phones,BlackBerry Q10,"125,99","94,49249999999999"
OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,"119,31","116,9238"
TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,"12,99","12,210600000000001"
TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,"8,49","7,131600000000001"
FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back","243,98","170,78600000000003"
OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,"38,48","28,475199999999997"
TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,"0,99","0,5543999999999999"
OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,"11,480000000000002","5,9696"
OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,"5,58","4,129200000000001"
OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,"42,98","30,515800000000006"
OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,"80,48","56,336"
TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,"0,9900000000000001","0,5445000000000001"
TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,"19,99","19,99"
OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,"3,95","2,6860000000000004"
OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,"4,28","2,3540000000000005"
OFF-PA-10004782,Office Supplies,Paper,Xerox 228,"6,48","3,3696"
FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2","30,929999999999996","18,248699999999996"
OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,"5,28","2,9040000000000004"
OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,"22,570000000000004","11,736400000000003"
OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,"48,94","24,470000000000002"
OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B","110,97999999999999","107,65059999999998"
OFF-PA-10000520,Office Supplies,Paper,Xerox 201,"6,48","3,3696"
FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","9,38","6,7536"
FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt","14,98","8,0892"
TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,"125,99","93,23259999999999"
OFF-SU-10000946,Office Supplies,Supplies,Staple remover,"7,98","5,665800000000001"
FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,"10,68","8,010000000000002"
OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","4,77","2,6235"
OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,"5,78","2,9478"
FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke","6,28","3,6423999999999994"
OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts","155,06","114,7444"
OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,"4,28","2,3540000000000005"
OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,"8,28","4,3884"
OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,"8,75","6,125000000000001"
OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils","7,44","5,580000000000001"
FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats","70,71","65,7603"
FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,"90,99","76,43159999999999"
FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock","18,7","11,594"
FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon","8,75","5,074999999999999"
OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","5,799999999999999","3,015999999999999"
FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,"71,18","51,96140000000001"
FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""","70,98","59,62320000000001"
TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,"419,99","310,7926"
FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7","9,48","5,688"
OFF-PA-10000213,Office Supplies,Paper,Xerox 198,"4,98","2,6394"
FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton","38,48","27,3208"
OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,"6,480000000000001","3,369600000000001"
FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,"6,24","4,68"
FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,"4,98","3,3366000000000007"
TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,"229,99","126,49450000000002"
OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,"3,8","2,0140000000000002"
OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,"207,48","145,23600000000002"
OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,"1,68","1,6128"
OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""","5,18","2,7972000000000006"
OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","28,15","20,267999999999997"
FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,"14,58","9,1854"
OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,"11,09","5,6559"
FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,"320,98","224,6860000000001"
OFF-AR-10001216,Office Supplies,Art,Newell 339,"2,78","2,0572"
FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,"20,98","19,511400000000002"
FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,"15,23","13,859300000000001"
TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,"27,99","20,1528"
TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard","34,99","32,540699999999994"
TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,"42,99","25,3641"
OFF-PA-10001534,Office Supplies,Paper,Xerox 230,"6,4799999999999995","3,3695999999999993"
FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,"41,47","36,4936"
TEC-PH-10000526,Technology,Phones,Vtech CS6719,"95,99","69,1128"
OFF-PA-10001977,Office Supplies,Paper,Xerox 194,"55,48","28,8496"
FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled","220,98","170,1546"
OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size","6,17","3,2084000000000006"
OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,"4,28","2,3540000000000005"
OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,"7,31","3,9474000000000005"
TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,"348,99999999999994","258,25999999999993"
FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock","20,279999999999998","13,7904"
OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,"12,28","6,5084"
FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,"6,64","3,4528"
TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,"84,99","59,49300000000001"
FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black","300,98","213,69580000000005"
TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,"2999,99","2219,9926000000005"
OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,"367,99","202,39450000000002"
OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,"5,18","2,6418"
OFF-AR-10001615,Office Supplies,Art,Newell 34,"19,84","14,681599999999998"
TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,"149,99","107,99280000000002"
OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,"25,98","18,705600000000004"
OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,"30,98","15,799800000000003"
OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,"6,54","3,3354"
OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,"5,28","5,28"
OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes","7,78","7,7022"
TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic","29,99","21,5928"
OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,"4,98","2,6892000000000005"
TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,"69,99","46,1934"
OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,"2,66","1,3566"
OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,"9,6","9,312"
OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,"20,34","20,136600000000005"
TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,"21,949999999999996","10,974999999999998"
TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,"54,95000000000001","39,01450000000001"
OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,"6,080000000000001","4,3168000000000015"
OFF-PA-10004609,Office Supplies,Paper,Xerox 221,"6,480000000000001","3,369600000000001"
TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,"44,95","32,364000000000004"
OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,"4,37","3,2338"
TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,"36,24","21,0192"
TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,"154,99","85,24450000000002"
TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,"149,98999999999998","107,99279999999999"
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,"40,99","20,9049"
TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,"94,99","66,49300000000001"
FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray","5,08","3,3528000000000002"
FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,"32,48","29,8816"
OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","16,27","8,2977"
OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,"67,84","49,5232"
FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases","170,98000000000002","138,4938"
FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf","100,79999999999998","74,59199999999998"
FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock","11,76","7,761600000000001"
FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty","70,98","50,39580000000001"
OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,"4,28","2,3540000000000014"
FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,"3,3400000000000003","1,8704"
FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue","60,98","50,6134"
FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,"40,89","29,4408"
OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book","10,28","5,448400000000001"
FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""","64,45","56,716"
TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,"294,95","221,2125"
OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box","2,15","1,4405000000000001"
OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""","10,31","5,4643000000000015"
OFF-PA-10003363,Office Supplies,Paper,Xerox 204,"6,4799999999999995","3,3695999999999993"
TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,"18,0","14,760000000000002"
TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,"131,18","76,08440000000002"
FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black","70,98","53,235"
FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry","130,98","104,78399999999999"
TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,"136,99000000000004","101,37260000000003"
OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,"5,73","2,9796000000000005"
TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,"89,99","47,69470000000001"
OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,"18,32","13,007200000000001"
OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,"3,75","1,9500000000000002"
TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,"125,99","94,49249999999999"
OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""","3,6","1,9440000000000004"
OFF-PA-10000552,Office Supplies,Paper,Xerox 200,"6,48","3,3696"
OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,"10,48","7,860000000000001"
OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,"7,89","7,574400000000001"
TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,"13,480000000000002","11,592800000000002"
TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,"9,99","7,292700000000001"
OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,"55,98","28,549799999999998"
OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,"23,65","17,500999999999998"
OFF-AR-10004269,Office Supplies,Art,Newell 31,"4,13","2,9736"
OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""","38,78","20,941200000000002"
OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,"3,88","2,7548000000000004"
TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack","17,48","10,487999999999998"
TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,"11,37","7,3905"
FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,"2,67","1,6554000000000002"
OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors","8,45","5,915"
OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,"3,47","3,2965000000000004"
OFF-LA-10004409,Office Supplies,Labels,Avery 492,"2,88","1,5552000000000001"
OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,"16,28","12,047199999999998"
OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll","4,13","2,2302000000000004"
OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,"19,84","11,705599999999999"
TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,"549,99","274,995"
FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black","4,84","2,9524"
OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,"19,85","14,688999999999998"
TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack","11,54","8,078"
OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,"2,52","2,4444"
TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,"499,99","369,9926"
FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,"160,97999999999996","123,95459999999999"
OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long","2,8799999999999994","1,5263999999999998"
TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,"59,99","41,993"
OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,"5,22","2,8709999999999996"
FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,"138,75","116,55"
OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,"9,11","6,1037"
FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,"128,24","92,33280000000002"
FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal","130,97999999999996","119,19180000000001"
OFF-LA-10003537,Office Supplies,Labels,Avery 515,"12,53","6,6409"
OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack","9,49","5,0297"
OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,"7,920000000000001","4,039200000000002"
TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,"56,99","33,6241"
OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,"3,14","3,1086"
OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,"172,99","93,41460000000001"
FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black","4,95","2,772"
TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,"79,99","51,193599999999996"
TEC-PH-10002789,Technology,Phones,LG Exalt,"155,99","113,87270000000002"
OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,"16,74","8,537400000000002"
OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,"2,66","1,9684000000000001"
FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat","75,97999999999999","66,86240000000001"
FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size","12,58","7,296399999999999"
TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack","9,78","6,1613999999999995"
TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,"29,99","24,591800000000003"
FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","140,98","112,78399999999999"
TEC-PH-10001619,Technology,Phones,LG G3,"195,99","139,15290000000005"
OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,"10,059999999999999","5,4323999999999995"
OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),"6,68","3,4736000000000002"
OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow","2,28","1,2767999999999997"
OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,"11,979999999999999","6,469200000000001"
TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,"99,99","72,99270000000001"
FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,"18,65","10,071"
OFF-AR-10003481,Office Supplies,Art,Newell 348,"3,28","2,3288000000000006"
OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,"5,279999999999999","2,904000000000001"
FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak","9,98","7,1856"
OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,"8,39","6,2925"
FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W","19,78","13,0548"
OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,"14,98","10,486"
TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,"69,0","57,27"
TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,"159,95","84,7735"
TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack","16,99","13,4221"
FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock","43,13","25,0154"
OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,"48,94","24,47"
TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,"29,95","15,274500000000002"
OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White","6,3","3,4019999999999997"
OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,"2,7799999999999994","2,0294"
TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,"135,94999999999996","96,5245"
FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray","70,98","51,815400000000004"
OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,"1889,9900000000002","963,8949"
OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter","11,319999999999999","7,4712000000000005"
FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,"160,98","140,05259999999998"
TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,"5,95","5,117000000000001"
TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color","1749,99","1189,9932000000001"
OFF-AR-10001227,Office Supplies,Art,Newell 338,"2,94","2,1462"
FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,"270,98","249,30160000000004"
FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,"81,94","61,455"
OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),"9,99","5,4945"
OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,"5,279999999999999","2,904000000000001"
OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,"12,28","6,5084"
OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets","42,79999999999999","21,399999999999995"
OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,"15,57","8,2521"
FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black","70,98","49,686"
TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,"96,45000000000002","51,11850000000002"
FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,"78,69","45,64019999999999"
OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,"6,48","3,3048000000000015"
OFF-AR-10001972,Office Supplies,Art,Newell 323,"1,6800000000000002","1,2432"
OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606","19,83","13,881"
OFF-AP-10001366,Office Supplies,Appliances,Staple holder,"10,98","8,0154"
OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors","12,97","6,485"
TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta","1299,99","961,9926000000002"
OFF-LA-10003720,Office Supplies,Labels,Avery 487,"3,69","1,9557"
TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,"139,99","76,99450000000003"
FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,"13,729999999999999","9,4737"
OFF-PA-10000556,Office Supplies,Paper,Xerox 208,"6,48","3,3696000000000006"
TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,"10,6","6,041999999999999"
OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,"9,9","5,1480000000000015"
FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,"20,24","11,5368"
OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,"55,98","28,549799999999998"
OFF-LA-10000414,Office Supplies,Labels,Avery 503,"10,35","5,382"
OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,"21,659999999999997","14,512199999999998"
FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,"137,48","127,85639999999998"
OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,"7,08","4,389600000000001"
FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,"100,98","75,735"
FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,"280,98","227,59380000000002"
OFF-AR-10003217,Office Supplies,Art,Newell 316,"4,89","3,5208"
OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,"193,17","166,12619999999998"
OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,"5,84","3,7376000000000005"
OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box","21,98","11,6494"
OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,"5,98","3,0498000000000007"
FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,"286,85","266,7705"
OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,"111,03000000000002","103,25790000000002"
OFF-PA-10004948,Office Supplies,Paper,Xerox 190,"4,98","2,6394"
